"NPI","Provider Secondary Practice Location Address- Address Line 1","Provider Secondary Practice Location Address-  Address Line 2","Provider Secondary Practice Location Address - City Name","Provider Secondary Practice Location Address - State Name","Provider Secondary Practice Location Address - Postal Code","Provider Secondary Practice Location Address - Country Code (If outside U.S.)","Provider Secondary Practice Location Address - Telephone Number","Provider Secondary Practice Location Address - Telephone Extension","Provider Practice Location Address - Fax Number"
"1568995553","75 Francis St","","Boston","MA","021156110","US","7158292182","",""
"1568995553","330 Brookline Ave","","Boston","MA","022155400","US","7158292182","",""
"1568995553","55 Fruit St","","Boston","MA","021142621","US","7158292182","",""
"1568995553","1400 Florida Ave","Suite 200","Modesto","CA","953504422","US","2095763526","",""
"1437682333","10001 S Eastern Ave Ste 101","","Henderson","NV","890523908","US","7026165801","",""
"1801215249","3600 NW Samaritan Dr","","Corvallis","OR","973303737","US","5417684906","",""
"1801215249","1225 NE 2nd Ave","","Portland","OR","972322003","US","5039448000","",""
"1801215249","1515 Village Dr","","Cottage Grove","OR","974249700","US","4582056555","","4582056570"
"1801215249","400 9th St","","Florence","OR","974397398","US","4582056555","","4582056577"
"1801215249","3333 Riverbend Dr","","Springfield","OR","974778800","US","5412222185","","5412222194"
"1780038851","3400 Ministry Pkwy","","Weston","WI","544765220","US","7153931000","",""
"1306334669","707 S Edwin C Moses Blvd","","Dayton","OH","454173462","US","9372342620","","8666945183"
"1164042313","169 Riverside Dr","","Binghamton","NY","139054246","US","6077985280","",""
"1235663857","455 Saint Michaels Dr","","Santa Fe","NM","875057601","US","5059133361","",""
"1992325302","500 Main St Ste B","","Reisterstown","MD","211361997","US","4109782317","",""
"1225086382","3131 La Canada St","Suite 200","Las Vegas","NV","891692578","US","7029339400","","7029339444"
"1225086382","2865 Siena Heights Dr Ste 331","","Henderson","NV","890524171","US","7024070110","","7024070133"
"1053799221","330 N Point Dr Ste 301","","Clarion","PA","162143873","US","8339060108","",""
"1134819600","227 NW School St","","Ankeny","IA","500231746","US","5152254006","",""
"1104039890","1270 Belmont Ave","","Schenectady","NY","123082104","US","5185251111","",""
"1104039890","University of Colorado","368 UBC, Dal Ward Center","Boulder","CO","80309","US","3034923801","",""
"1679833917","3201 W Gore Blvd Ste 300","","Lawton","OK","735056350","US","5805855448","","5803545963"
"1619314283","100 E Lancaster Ave","","Wynnewood","PA","190963450","US","4844762000","",""
"1619314283","175 Madison Ave","","Mount Holly","NJ","080602099","US","6099146000","","6099146182"
"1619314283","90 Brick Rd Fl 3","","Marlton","NJ","080532177","US","8563556000","","8563556731"
"1619314283","100 Bowman Dr Lowr Level1","","Voorhees","NJ","08043","US","8562473000","","8562472597"
"1205365954","135 Barclay Cir Ste 100","","Rochester Hills","MI","483074599","US","2488522277","",""
"1124557665","169 Ashley Ave Rm 202","","Charleston","SC","294258905","US","8437922300","",""
"1649618653","298 Memorial Dr","","Seneca","SC","296729443","US","8648857758","","8648857749"
"1851612709","610 S Plum St","","Marysville","OH","430401630","US","9376441920","",""
"1447289533","4 Shaws Cv","","New London","CT","063204956","US","6044211778","","8604421181"
"1356374813","475 S Dobson Rd","","Chandler","AZ","852245605","US","4807283179","","4808213989"
"1356968598","330 Brookline Ave","","Boston","MA","022155400","US","6176677000","",""
"1356968598","701 E Hampden Ave Ste 300","","Englewood","CO","80113","US","3037408200","",""
"1891347837","882 Oakman Blvd","","Detroit","MI","482383710","US","3139614890","",""
"1205181617","3400 Spruce St","","Philadelphia","PA","191044206","US","2156628777","",""
"1154939155","3052 N Eastman Rd Ste 108","","Longview","TX","756055013","US","9036861905","",""
"1154939155","8942 S Broadway Ave Ste 128","","Tyler","TX","757035443","US","9034051552","",""
"1356362792","200 SE Hospital Ave","","Stuart","FL","349942346","US","7722235618","","7722885834"
"1356362792","210 9th St SE","","Rochester","MN","559046756","US","5075296616","","5075296622"
"1356362792","1650 4th St SE","","Rochester","MN","559044717","US","3033901967","",""
"1356362792","1900 Sunrise Dr","","Saint Peter","MN","560825376","US","3033901967","",""
"1356362792","1000 Carondelet Dr","","Kansas City","MO","641144673","US","8169434758","","8169434757"
"1356362792","201 NW R D Mize Rd Ste 206","","Blue Springs","MO","640142513","US","8166555403","","8166555257"
"1720243181","9500 Euclid Ave","Annex M2","Cleveland","OH","441950001","US","2164450346","","2164448530"
"1083395354","6 W Lincoln Hwy","","Merrillville","IN","464105446","US","2194722275","",""
"1295288660","15700 37th Ave N Ste 150","","Plymouth","MN","554463675","US","6519685201","",""
"1295288660","9055 Springbrook Dr NW","","Coon Rapids","MN","554335841","US","7637809155","",""
"1295288660","4801 W 81st St Ste 108","","Bloomington","MN","554371111","US","9528379700","","9528379701"
"1295288660","919 Northland Dr","","Princeton","MN","553712172","US","7633896353","",""
"1295288660","250 Thompson St","","Saint Paul","MN","551022370","US","6512922000","",""
"1871267294","2611 Richmond Hwy Ste 700","","Arlington","VA","222024016","US","8443814432","9004","8777632165"
"1376734723","404 E Shawnee St","","Paola","KS","660712054","US","9139637692","",""
"1154514982","1 Hospital Dr","","Clarion","PA","162148501","US","7242850823","",""
"1003544826","530 S Main St","","Lima","OH","458041240","US","5673714418","",""
"1912423682","2865 Siena Heights Dr Ste 331","","Henderson","NV","890524171","US","7024070110","","7024070133"
"1689458846","1910 Sedwick Rd Ste 200A","","Durham","NC","277134335","US","7049099467","",""
"1548044704","1104 N Wayne St","","North Manchester","IN","469621001","US","2609822102","",""
"1770367930","2561 Lac De Ville Blvd Ste 100","","Rochester","NY","146185645","US","5854731290","","5858695142"
"1770367930","91 Erie Canal Dr Ste E","","Rochester","NY","146264603","US","5859102242","","5858695142"
"1669256822","1500 SW 10th Ave","","Topeka","KS","666041301","US","7853546000","",""
"1659155810","191 Patchogue Yaphank Rd","","East Patchogue","NY","117724899","US","6317750971","","6314750975"
"1083498240","1756 Heritage Center Dr Ste 104","","Wake Forest","NC","275878796","US","9842352545","",""
"1710761986","113 Lincolnway E","","Mishawaka","IN","465442016","US","5743145987","",""
"1235324658","1000 Dutch Ridge Rd","DEPARTMENT OF RADIOLOGY","Beaver","PA","150099727","US","7247734567","",""
"1790771095","3201 W Gore Blvd Ste 104","","Lawton","OK","735056350","US","8052506659","","5802505249"
"1922659275","108-14 72nd Avenue","2nd Fl.","Forest Hills","NY","11375","US","9173830308","",""
"1306170352","1400 N US Highway 441 Ste 810","","The Villages","FL","321598987","US","3526748700","","3526748714"
"1053714402","2315 Myrtle St","Suite 190","Erie","PA","165024604","US","8144537767","","8144546667"
"1356436265","1270 W Amity St","","Louisburg","KS","660537815","US","9138373096","",""
"1760574461","1270 W Amity St Ste 100","","Louisburg","KS","660537815","US","9132148482","",""
"1871879692","300 W Ottley Ave","","Fruita","CO","815212118","US","9708582119","",""
"1972791978","6518 Goodman Rd Ste 104","","Olive Branch","MS","386549809","US","6624207350","","6629323010"
"1629676457","9500 Euclid Ave # P78-001","","Cleveland","OH","441952203","US","2164442200","",""
"1629676457","3535 Olentangy River Rd","","Columbus","OH","432143908","US","6145665000","",""
"1215536479","2625 W Piedmont Rd","","Phoenix","AZ","850419540","US","2244898357","",""
"1619419470","1 Hospital Dr SW Ste 400","","Huntsville","AL","358013495","US","2567054224","","2567054135"
"1619419470","3500 Highway 78 E Ste A","","Jasper","AL","355018908","US","2563870333","",""
"1619419470","1107 14th Ave SE Ste 200","","Decatur","AL","356013354","US","2567054224","","2567054135"
"1619419470","1310 14th Ave SE","","Decatur","AL","356014347","US","2567054224","","2567054135"
"1619419470","901 Leighton Ave Ste 602","","Anniston","AL","362075765","US","2562381011","",""
"1619419470","1948 Al Highway 157 Ste 380","","Cullman","AL","350580611","US","2567759170","",""
"1942910187","1468 Madison Ave","","New York","NY","100296508","US","2122416500","",""
"1063877215","3075 Myers St Bldg 1","","Riverside","CA","925035525","US","9513586228","","9513584848"
"1811536600","100 Church St S Ste A230","","New Haven","CT","065191703","US","2037372284","",""
"1811536600","4407 Bee Caves Rd","Bldg 5, Ste 512","West Lake Hills","TX","787466496","US","5129026920","","5122875547"
"1598815573","218 W Walnut","Choices For Change","Kalamazoo","MI","49007","US","2693447997","","2693448642"
"1326688961","3502 Edgewood Dr","","Stow","OH","442243945","US","3308585580","",""
"1326688961","223 W Main St","","Ravenna","OH","442662741","US","3305774099","",""
"1659676567","214 Elm St","","Washington","MO","630902340","US","6363929690","",""
"1659676567","4856 Innovation Dr","Ste B","Fort Collins","CO","805255540","US","9704944200","","9706134475"
"1114559036","3615 Socialville Foster Rd Ste C","","Mason","OH","450409054","US","5132041910","",""
"1356484448","207 W McKay St","Suite A","Carlsbad","NM","882205835","US","5757255562","","5755413495"
"1356484448","1101 W Pierce St","","Carlsbad","NM","882204014","US","5757255562","","5757368403"
"1104526474","9808 Venice Blvd Ste 505","","Culver City","CA","902326818","US","3109453350","",""
"1669172797","1 Medical Center Dr","","Lebanon","NH","037561000","US","6036505000","",""
"1215906649","6930 Bonneval Rd Ste 2","","Jacksonville","FL","322166084","US","9043763800","","9043763998"
"1215906649","87010 Professional Way","","Yulee","FL","320973400","US","9043763800","","9043968969"
"1215906649","400 Colonnade Dr Ste 200","","Ponte Vedra Beach","FL","320816236","US","9043763800","",""
"1215906649","400 Colonnade Dr Ste 230","","Ponte Vedra Beach","FL","320816236","US","9043763800","",""
"1215906649","302 3rd St Ste 3","","Neptune Beach","FL","322665139","US","9043763800","","9043763998"
"1215906649","3650 NW DeVane St","","Lake City","FL","320558730","US","9043763800","",""
"1215906649","98 Nocatee Village Dr","","Ponte Vedra Beach","FL","320816152","US","9043763800","",""
"1215906649","836 Prudential Dr Ste 1507","","Jacksonville","FL","322078334","US","9043763800","",""
"1215906649","836 Prudential Dr Ste 1506","","Jacksonville","FL","322078342","US","9043763800","",""
"1215906649","1747 Baptist Clay Dr Ste 350","","Fleming Island","FL","320038504","US","9043763800","","9043968977"
"1215906649","13241 Bartram Park Blvd Unit 1901","","Jacksonville","FL","322585228","US","9043763800","","9043968967"
"1215906649","810 Lane Ave S","","Jacksonville","FL","322054785","US","9043763800","","9043968976"
"1215906649","9090 Regency Square Blvd","","Jacksonville","FL","322118119","US","9043763800","","9043968974"
"1215906649","1650 Prudential Dr Ste 102","","Jacksonville","FL","322078148","US","9043763800","","9043763998"
"1215906649","8355 Merchants Gate Dr","","Jacksonville","FL","322225848","US","9043763800","","9043907419"
"1215906649","929 Peninsular Pl","","Jacksonville","FL","322042828","US","9043763800","",""
"1215906649","14540 Old Saint Augustine Rd Ste 2591","","Jacksonville","FL","322587420","US","9043763800","","9043763998"
"1215906649","1660 Prudential Dr Ste 410","","Jacksonville","FL","322078197","US","9043763800","","9043763998"
"1215906649","4844 Deer Lake Dr W Ste 101","","Jacksonville","FL","322464406","US","9043763800","","9043907431"
"1215906649","820 Prudential Dr Ste 405","","Jacksonville","FL","322078206","US","9043763800","","9043763998"
"1215906649","841 Prudential Dr Ste 180","","Jacksonville","FL","322078350","US","9043763800","","9043968973"
"1215906649","524 Skymarks Dr Unit 5","","Jacksonville","FL","322187254","US","9043763800","","9043968966"
"1215906649","1301 Palm Ave Ste 4A017","","Jacksonville","FL","322078432","US","9043763800","","9043968978"
"1215906649","1650 Prudential Dr Ste 210","","Jacksonville","FL","322078149","US","9043763800","","9043964942"
"1215906649","820 Prudential Dr Ste 510","","Jacksonville","FL","322078207","US","9043763800","","9042022436"
"1215906649","836 Prudential Dr Ste 1006","","Jacksonville","FL","322078337","US","9043763800","",""
"1215906649","900 Beach Blvd Ste 930","","Jacksonville Beach","FL","322504368","US","9043763800","","9043968968"
"1215906649","1370 13th Ave S Ste 118","","Jacksonville Beach","FL","322503206","US","9043763800","","9043968973"
"1215906649","221 Riverside Ave","","Jacksonville","FL","322024907","US","9043763800","",""
"1215906649","841 Prudential Dr Ste 1350","","Jacksonville","FL","322079847","US","9043763800","","9043910167"
"1215906649","30 Ardisia Ln","","Jacksonville","FL","322593881","US","9043763800","","9043907458"
"1215906649","1 Performance Pl","","Jacksonville","FL","322021809","US","9043763800","","9043907391"
"1942877352","915 N Greensboro St","","Lexington","NC","272922699","US","3362422300","",""
"1285051839","1754 Decherd Blvd","","Decherd","TN","373243654","US","9313136820","","9313136821"
"1548720980","1351 Crestview Rd","","Easley","SC","296422408","US","8648555006","","8648501992"
"1124145040","500 Campus Dr","","Hancock","MI","499301452","US","9065232223","","9065232227"
"1124145040","1007 Harbor Hills Dr Ste C","","Marquette","MI","498558977","US","9062255458","","9062251179"
"1124145040","2806 Riverview Dr","","Green Bay","WI","543136717","US","9204987546","","9205694129"
"1124145040","3515 Murray St","","Marinette","WI","541433367","US","7157320699","","7157323522"
"1124145040","1610 Maxwell Dr Ste 210","","Hudson","WI","540164004","US","7153865278","","7153865508"
"1124145040","3935 N Lightning Dr","","Appleton","WI","549136717","US","9209681790","","9209681794"
"1124145040","715 Superior Rd Ste 120","","Green Bay","WI","543117595","US","9204069803","","9204069934"
"1124145040","3500 Ludington St Ste 300","","Escanaba","MI","498294218","US","9065536093","","9065536958"
"1124145040","5501A Vern Holmes Dr","","Stevens Point","WI","544829791","US","7153440172","","7153443684"
"1124145040","510 N 17th Ave Ste C","","Wausau","WI","544014281","US","7158495333","","7158494083"
"1124412168","840 W Irving Park Rd","Ste 301","Chicago","IL","606133011","US","7739753269","","7739753270"
"1629509054","47 New Scotland Ave","Dept. of Neurology","Albany","NY","122083412","US","5182623593","",""
"1841652930","1000 10th Ave","","New York","NY","100191147","US","2125238663","",""
"1841652930","1111 Amsterdam Ave","","New York","NY","100251716","US","2125234000","",""
"1841652930","100 E 77th St","","New York","NY","100751850","US","2124342422","",""
"1831621770","3915 Talbot Rd S Ste 401","","Renton","WA","980555738","US","4256903445","","4256909445"
"1336101757","107 N Summey St","","Dallas","NC","280341824","US","7049230446","","7049238319"
"1083243893","1270 Prince Ave Ste 201","","Athens","GA","306062789","US","7064757055","",""
"1114345279","2900 W Oklahoma Ave","","Milwaukee","WI","532154330","US","4146493323","",""
"1114345279","2900 W Oklahoma Ave","","Milwaukee","WI","532154330","US","4146493323","",""
"1114345279","1475 Saint Francis Ave","","Shakopee","MN","55379","US","9524282663","",""
"1972009157","701 Park Ave","","Minneapolis","MN","554151623","US","6128733000","",""
"1194354720","720 Westview Dr SW","","Atlanta","GA","303101458","US","4047561368","","4047561313"
"1679154595","1635 W Main St # 100","","Alhambra","CA","918011951","US","6262481800","",""
